1668741058618|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )
1668741063481|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741068342|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741071004|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741071836|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741075843|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741187739|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )
1668741187741|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668741187742|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )
1668741195521|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741197551|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741197747|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741197964|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741200379|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741218811|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\1.txt';
1668741225868|3|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into file (recordName,packageName,fileName,status,type) values(?,?,?,?,?)|insert into file (recordName,packageName,fileName,status,type) values('admin','CEEJB','com\1.txt','Updating','delete')
1668741278991|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )
1668741278996|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668741278996|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), )
1668741558671|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741587379|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668741588172|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741621876|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741704348|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668741704349|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668741704350|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668741713198|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668741713840|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741721907|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741725520|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741725713|4|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into file (recordName,packageName,fileName,status,type) values(?,?,?,?,?)|insert into file (recordName,packageName,fileName,status,type) values('admin','CEEJB','com\cs\batchframework\partition\IPartitionHandler.class','Updating','update')
1668741727096|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|update file set status = ? where recordName = ? and packageName = ? and fileName = ?;|update file set status = 'Success' where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\cs\batchframework\partition\IPartitionHandler.class';
1668741729420|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668741730404|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from file where recordName = ? and packageName = ? and fileName = ?;|select * from file where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\1.txt';
1668741730655|3|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into file (recordName,packageName,fileName,status,type) values(?,?,?,?,?)|insert into file (recordName,packageName,fileName,status,type) values('admin','CEEJB','com\1.txt','Updating','delete')
1668741732774|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|update file set status = ? where recordName = ? and packageName = ? and fileName = ?;|update file set status = 'Success' where recordName = 'admin' and packageName = 'CEEJB' and fileName = 'com\1.txt';
1668741735252|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from jar where recordName=?|select * from jar where recordName='admin'
1668741737606|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into jar (recordName,packageName,status) values(?,?,?)|insert into jar (recordName,packageName,status) values('admin','CEEJB','Success')
1668741738587|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|update jar set status = ? where recordName = ? and packageName = ?;|update jar set status = 'Success' where recordName = 'admin' and packageName = 'CEEJB';
1668750849489|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668750849492|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668750849492|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668751353011|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668751353014|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668751353014|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668751367427|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668751368222|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668751532363|3|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668751640561|3|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668751652243|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668751813343|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668751813344|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668751833470|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668751833472|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
1668751833472|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'jar' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668751982920|2|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668751982925|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|select * from user where recordName=?;|select * from user where recordName='admin';
1668752057261|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values(?,?,?,?,?,?,?,?,?)|insert into user (recordName,currentVersion,upgradeableVersion,rootDir,patchDir,parameterDir,serverType,deploymentModel,recordPath) values('admin','v001','v002','C:/Users/Weil/Desktop/local','D:/workspace/patch','','','','D:/workspace/admin')
1668752078750|1|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )|CREATE TABLE 'file' ( 'recordName' VARCHAR(50) NOT NULL, 'packageName' VARCHAR(50) NOT NULL, 'fileName' VARCHAR(100) NOT NULL, 'status' VARCHAR(50) NOT NULL, 'type' VARCHAR(10) NOT NULL, 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')) )
1668752078753|0|statement|connection 0|url jdbc:p6spy:sqlite:D:/workspace/update/src/main/resources/db/db.sqlite|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )|CREATE TABLE 'user' ( 'recordName' VARCHAR(50) NOT NULL, 'currentVersion' VARCHAR(50) NOT NULL, 'upgradeableVersion' VARCHAR(50) NOT NULL, 'rootDir' VARCHAR(50) NOT NULL, 'patchDir' VARCHAR(50) NOT NULL, 'parameterDir' VARCHAR(50), 'serverType' VARCHAR(50), 'recordPath' VARCHAR(50) NOT NULL, 'deploymentModel' VARCHAR(50), 'date' TEXT NOT NULL DEFAULT (datetime('now','localtime')), PRIMARY KEY (recordName) )
